date,split,model,mean_wis,state_count,row_count
2026-02-23,train,ensemble_all_5,0.22598912377216732,23,23
2026-03-02,train,ensemble_all_5,0.24519578280753215,25,25
2026-03-09,train,ensemble_all_5,0.2953607781579655,24,24
2026-03-16,train,ensemble_all_5,0.25126123432786407,22,22
2026-03-23,train,ensemble_all_5,0.2191318635209522,23,23
2026-03-30,train,ensemble_all_5,0.2384133482959718,22,22
2026-04-06,train,ensemble_all_5,0.16834729690377687,23,23
2026-04-13,train,ensemble_all_5,0.2528529047619358,23,23
2026-04-20,train,ensemble_all_5,0.2489918612576915,25,25
2026-04-27,train,ensemble_all_5,0.2080364173040288,24,24
2026-05-04,train,ensemble_all_5,0.3414160367745534,1,1
2023-03-27,train,ensemble_dl,0.4950053450750873,8,8
2023-04-03,train,ensemble_dl,0.2674174609671564,10,10
2023-04-10,train,ensemble_dl,0.24951452003823069,13,13
2023-04-17,train,ensemble_dl,0.2552124853714978,13,13
2023-04-24,train,ensemble_dl,0.17495503383355973,13,13
2023-05-01,train,ensemble_dl,0.20711730348089374,17,17
2023-05-08,train,ensemble_dl,0.24937887145022686,16,16
2023-05-15,train,ensemble_dl,0.21894059713175715,18,18
2023-05-22,train,ensemble_dl,0.2872572188265029,19,19
2023-05-29,train,ensemble_dl,0.5212866088034586,20,20
2023-06-05,train,ensemble_dl,0.2752511809117818,21,21
2023-06-12,train,ensemble_dl,0.39059010903865893,22,22
2023-06-19,train,ensemble_dl,0.2922465047450814,22,22
2023-06-26,train,ensemble_dl,0.2836946245419724,21,21
2023-07-03,train,ensemble_dl,0.37547726010527877,23,23
2023-07-10,train,ensemble_dl,0.24629378133035776,23,23
2023-07-17,train,ensemble_dl,0.2905619775236479,24,24
2023-07-24,train,ensemble_dl,0.3644105180444483,24,24
2023-07-31,train,ensemble_dl,0.2836558603879554,23,23
2023-08-07,train,ensemble_dl,0.3202520937418539,23,23
2023-08-14,train,ensemble_dl,0.2958714197449485,22,22
2023-08-21,train,ensemble_dl,0.24433092726312536,24,24
2023-08-28,train,ensemble_dl,0.19627728757254304,24,24
2023-09-04,train,ensemble_dl,0.4236735286490314,23,23
2023-09-11,train,ensemble_dl,0.21427514984916057,22,22
2023-09-18,train,ensemble_dl,0.2856033892370841,24,24
2023-09-25,train,ensemble_dl,0.27291636056871643,23,23
2023-10-02,train,ensemble_dl,0.2875386768033716,24,24
2023-10-09,train,ensemble_dl,0.3280468785959157,24,24
2023-10-16,train,ensemble_dl,0.34169339111020164,23,23
2023-10-23,train,ensemble_dl,0.24778546985829453,24,24
2023-10-30,train,ensemble_dl,0.2921321744205322,25,25
2023-11-06,train,ensemble_dl,0.25050082223745546,23,23
2023-11-13,train,ensemble_dl,0.2835027881943605,25,25
2023-11-20,train,ensemble_dl,0.8193601896718198,24,24
2023-11-27,train,ensemble_dl,0.32853103966385355,25,25
2023-12-04,train,ensemble_dl,1.2437654625312107,24,24
2023-12-11,train,ensemble_dl,1.1729976859749411,23,23
2023-12-18,train,ensemble_dl,0.2788746204640147,22,22
2023-12-25,train,ensemble_dl,0.6444326006413725,15,15
2024-01-01,train,ensemble_dl,0.4402458812120243,21,21
2024-01-08,train,ensemble_dl,0.47691476216106393,23,23
2024-01-15,train,ensemble_dl,0.35094837329424133,24,24
2024-01-22,train,ensemble_dl,0.33388594912048125,24,24
2024-01-29,train,ensemble_dl,0.9467779462903445,25,25
2024-02-05,train,ensemble_dl,0.30289217968126286,25,25
2024-02-12,train,ensemble_dl,0.26803939607335997,23,23
2024-02-19,train,ensemble_dl,0.2586349037547402,25,25
2024-02-26,train,ensemble_dl,0.23234223088519615,22,22
2024-03-04,train,ensemble_dl,0.2797134586242034,25,25
2024-03-11,train,ensemble_dl,0.4188296001123803,24,24
2024-03-18,train,ensemble_dl,0.276623012162554,25,25
2024-03-25,train,ensemble_dl,0.2465755410980875,25,25
2024-04-01,train,ensemble_dl,0.4302612170269948,24,24
2024-04-08,train,ensemble_dl,0.3315121537684621,25,25
2024-04-15,train,ensemble_dl,0.20234544274387983,25,25
2024-04-22,train,ensemble_dl,0.28605603515362216,24,24
2024-04-29,train,ensemble_dl,0.3888461889052771,25,25
2024-05-06,train,ensemble_dl,0.22309456599060495,25,25
2024-05-13,train,ensemble_dl,0.2838751640892656,24,24
2024-05-20,train,ensemble_dl,0.30576485534548875,24,24
2024-05-27,train,ensemble_dl,0.3769332833817735,24,24
2024-06-03,train,ensemble_dl,0.30907671227230193,25,25
2024-06-10,train,ensemble_dl,0.3245668475745609,24,24
2024-06-17,train,ensemble_dl,0.5921073698415998,24,24
2024-06-24,train,ensemble_dl,0.2756381303688369,25,25
2024-07-01,train,ensemble_dl,0.43452915541631193,24,24
2024-07-08,train,ensemble_dl,0.23914883478626567,24,24
2024-07-15,train,ensemble_dl,0.4469302543429885,24,24
2024-07-22,train,ensemble_dl,0.26996209171656343,24,24
2024-07-29,train,ensemble_dl,0.27400668255132393,25,25
2024-08-05,train,ensemble_dl,0.21893530391498006,25,25
2024-08-12,train,ensemble_dl,0.2528031142861172,24,24
2024-08-19,train,ensemble_dl,0.4080253328634616,25,25
2024-08-26,train,ensemble_dl,0.2625494153226533,24,24
2024-09-02,train,ensemble_dl,0.4017284944653019,24,24
2024-09-09,train,ensemble_dl,0.28441967095614207,23,23
2024-09-16,train,ensemble_dl,0.3261515988709929,25,25
2024-09-23,train,ensemble_dl,0.30050758763027274,25,25
2024-09-30,train,ensemble_dl,0.39240511908438097,24,24
2024-10-07,train,ensemble_dl,0.39078018702876177,25,25
2024-10-14,train,ensemble_dl,0.3019560167471868,25,25
2024-10-21,train,ensemble_dl,0.320412396633656,24,24
2024-10-28,train,ensemble_dl,0.26477988465480456,25,25
2024-11-04,train,ensemble_dl,0.31176732874167584,25,25
2024-11-11,train,ensemble_dl,0.23686719135590115,24,24
2024-11-18,train,ensemble_dl,0.9997462392192206,24,24
2024-11-25,train,ensemble_dl,0.49192601886784865,25,25
2024-12-02,train,ensemble_dl,0.2675883466558268,24,24
2024-12-09,train,ensemble_dl,0.25835449597976395,24,24
2024-12-16,train,ensemble_dl,0.4236664205170997,24,24
2024-12-23,train,ensemble_dl,0.5969824007097021,25,25
2025-01-06,train,ensemble_dl,0.5884319818485659,22,22
2025-01-13,train,ensemble_dl,0.3939396440050847,24,24
2025-01-20,train,ensemble_dl,0.2551096311894189,21,21
2025-01-27,train,ensemble_dl,0.32340061207573834,25,25
2025-02-03,train,ensemble_dl,0.2824490609274221,24,24
2025-02-10,train,ensemble_dl,0.25650810243586164,25,25
2025-02-17,train,ensemble_dl,0.2593053521957133,23,23
2025-02-24,train,ensemble_dl,0.22674113271888588,24,24
2025-03-03,train,ensemble_dl,0.3190614875109253,24,24
2025-03-10,train,ensemble_dl,0.2157196158741321,25,25
2025-03-17,train,ensemble_dl,0.20321949743346393,24,24
2025-03-24,train,ensemble_dl,0.22286786054775012,24,24
2025-03-31,train,ensemble_dl,0.21688243317106615,24,24
2025-04-07,train,ensemble_dl,0.2444693721301676,24,24
2025-04-14,train,ensemble_dl,0.24801264344493543,24,24
2025-04-21,train,ensemble_dl,0.19314333445873724,23,23
2025-04-28,train,ensemble_dl,0.24060350930810603,24,24
2025-05-05,train,ensemble_dl,0.2590403063023722,23,23
2025-05-12,train,ensemble_dl,0.2427025263021525,24,24
2025-05-19,train,ensemble_dl,0.26458611583772035,24,24
2025-05-26,train,ensemble_dl,0.2524730246921801,25,25
2025-06-02,train,ensemble_dl,0.29949093303686086,25,25
2025-06-09,train,ensemble_dl,0.30188105438660146,24,24
2025-06-16,train,ensemble_dl,0.26676099827334104,24,24
2025-06-23,train,ensemble_dl,0.19791628661114877,24,24
2025-06-30,train,ensemble_dl,0.28447960987408655,23,23
2025-07-07,train,ensemble_dl,0.4555899366338326,25,25
2025-07-14,train,ensemble_dl,0.24281939658392174,23,23
2025-07-21,train,ensemble_dl,0.4002266331821271,23,23
2025-07-28,train,ensemble_dl,0.28090666776539,23,23
2025-08-04,train,ensemble_dl,0.3833825803269265,25,25
2025-08-11,train,ensemble_dl,0.3103875551196196,25,25
2025-08-18,train,ensemble_dl,0.22616572353769054,25,25
2025-08-25,train,ensemble_dl,0.4328388558189664,25,25
2025-09-01,train,ensemble_dl,0.3053828971144172,24,24
2025-09-08,train,ensemble_dl,0.4832707858469563,25,25
2025-09-15,train,ensemble_dl,0.2762337138081092,24,24
2025-09-22,train,ensemble_dl,0.3585451713552215,25,25
2025-09-29,train,ensemble_dl,0.191925832849031,25,25
2025-10-06,train,ensemble_dl,0.2667832812629124,25,25
2025-10-13,train,ensemble_dl,0.2556867356529374,24,24
2025-10-20,train,ensemble_dl,0.24746375663568418,24,24
2025-10-27,train,ensemble_dl,0.24111550354035688,25,25
2025-11-03,train,ensemble_dl,0.2167135135241418,25,25
2025-11-10,train,ensemble_dl,0.2658510205101711,24,24
2025-11-17,train,ensemble_dl,0.23045421865904828,25,25
2025-11-24,train,ensemble_dl,0.3067133278854652,25,25
2025-12-01,train,ensemble_dl,0.46076942773449714,25,25
2025-12-08,train,ensemble_dl,0.25828023663504074,25,25
2025-12-15,train,ensemble_dl,0.369667548956175,25,25
2025-12-22,train,ensemble_dl,0.2577806683054808,24,24
2025-12-29,train,ensemble_dl,0.5170313784518499,24,24
2026-01-05,train,ensemble_dl,0.5260752701635233,25,25
2026-01-12,train,ensemble_dl,0.33488038694169137,25,25
2026-01-19,train,ensemble_dl,0.31678623643585113,25,25
2026-01-26,train,ensemble_dl,0.2858446012376053,25,25
2026-02-02,train,ensemble_dl,0.1956599754691999,25,25
2026-02-09,train,ensemble_dl,0.22020541718513661,24,24
2026-02-16,train,ensemble_dl,0.4226526346510482,25,25
2026-02-23,train,ensemble_dl,0.24246258210293997,23,23
2026-03-02,train,ensemble_dl,0.2726912672083028,25,25
2026-03-09,train,ensemble_dl,0.3544037278815219,24,24
2026-03-16,train,ensemble_dl,0.2537799518691457,22,22
2026-03-23,train,ensemble_dl,0.2298073092963408,23,23
2026-03-30,train,ensemble_dl,0.2865064160099192,22,22
2026-04-06,train,ensemble_dl,0.2000454623525989,23,23
2026-04-13,train,ensemble_dl,0.2741441066078973,23,23
2026-04-20,train,ensemble_dl,0.28972669296759834,25,25
2026-04-27,train,ensemble_dl,0.24825418468188154,24,24
2026-05-04,train,ensemble_dl,0.3590253118438616,1,1
2022-01-03,train,ensemble_tree,0.6972018692163247,19,19
2022-01-10,train,ensemble_tree,0.4158959482166692,19,19
2022-01-17,train,ensemble_tree,0.3406482948313881,16,16
2022-01-24,train,ensemble_tree,0.37434546772801763,15,15
2022-01-31,train,ensemble_tree,0.32910404214866196,19,19
2022-02-07,train,ensemble_tree,0.26868528912020706,20,20
2022-02-14,train,ensemble_tree,0.33224879461643536,20,20
2022-02-21,train,ensemble_tree,0.3527955392145779,22,22
2022-02-28,train,ensemble_tree,0.5597794608857402,24,24
2022-03-07,train,ensemble_tree,0.284334857778454,21,21
2022-03-14,train,ensemble_tree,0.27828692075706407,23,23
2022-03-21,train,ensemble_tree,0.25862614154251173,22,22
2022-03-28,train,ensemble_tree,0.28526091847378643,23,23
2022-04-04,train,ensemble_tree,0.25329431494307947,23,23
2022-04-11,train,ensemble_tree,0.30468068878008403,23,23
2022-04-18,train,ensemble_tree,0.22607846407286736,23,23
2022-04-25,train,ensemble_tree,0.3046507293145717,22,22
2022-05-02,train,ensemble_tree,0.22079503755707935,23,23
2022-05-09,train,ensemble_tree,0.21353520108781315,20,20
2022-05-16,train,ensemble_tree,0.2296668579944536,21,21
2022-05-23,train,ensemble_tree,0.3073914214723374,21,21
2022-05-30,train,ensemble_tree,0.2682145661082463,20,20
2022-06-06,train,ensemble_tree,0.35011820699819973,23,23
2022-06-13,train,ensemble_tree,0.274471901803414,23,23
2022-06-20,train,ensemble_tree,0.23159987577024294,25,25
2022-06-27,train,ensemble_tree,0.20258999597429483,24,24
2022-07-04,train,ensemble_tree,0.3066405568033825,21,21
2022-07-11,train,ensemble_tree,0.2716097026476478,25,25
2022-07-18,train,ensemble_tree,0.26814022748250976,22,22
2022-07-25,train,ensemble_tree,0.22892477284437704,25,25
2022-08-01,train,ensemble_tree,1.0510763762575777,25,25
2022-08-08,train,ensemble_tree,0.28470059569625406,25,25
2022-08-15,train,ensemble_tree,0.3571469001873656,25,25
2022-08-22,train,ensemble_tree,0.20982585654865676,25,25
2022-08-29,train,ensemble_tree,0.31674825720820066,25,25
2022-09-05,train,ensemble_tree,0.27193932092379514,24,24
2022-09-12,train,ensemble_tree,0.24331164856071943,24,24
2022-09-19,train,ensemble_tree,0.36698683037084007,24,24
2022-09-26,train,ensemble_tree,0.23502975265547058,25,25
2022-10-03,train,ensemble_tree,0.29662123266861085,25,25
2022-10-10,train,ensemble_tree,0.24923233038702808,25,25
2022-10-17,train,ensemble_tree,0.25461636057907233,25,25
2022-10-24,train,ensemble_tree,0.21527303868395486,24,24
2022-10-31,train,ensemble_tree,0.24817433855424295,25,25
2022-11-07,train,ensemble_tree,0.2984836345287863,25,25
2022-11-14,train,ensemble_tree,0.3646912307172762,25,25
2022-11-21,train,ensemble_tree,0.4487621380714144,25,25
2022-11-28,train,ensemble_tree,0.25553973793040996,25,25
2022-12-05,train,ensemble_tree,0.20209720145369672,25,25
2022-12-12,train,ensemble_tree,0.25205520917719093,23,23
2022-12-19,train,ensemble_tree,0.290031337294054,22,22
2022-12-26,train,ensemble_tree,0.384723671207046,17,17
2023-01-02,train,ensemble_tree,0.3470612748970599,23,23
2023-01-09,train,ensemble_tree,0.3267227008182498,24,24
2023-01-16,train,ensemble_tree,0.2393346786082133,24,24
2023-01-23,train,ensemble_tree,0.28931769901341914,25,25
2023-01-30,train,ensemble_tree,0.22124700179047577,24,24
2023-02-06,train,ensemble_tree,0.19504974104310543,24,24
2023-02-13,train,ensemble_tree,0.18893017908223175,24,24
2023-02-20,train,ensemble_tree,0.2566771960566164,25,25
2023-02-27,train,ensemble_tree,0.3116485633380799,25,25
2023-03-06,train,ensemble_tree,0.3268433666530813,25,25
2023-03-13,train,ensemble_tree,0.3645071904201041,25,25
2023-03-20,train,ensemble_tree,0.18514637206309129,24,24
2023-03-27,train,ensemble_tree,0.25427718458970394,25,25
2023-04-03,train,ensemble_tree,0.25025365069167327,25,25
2023-04-10,train,ensemble_tree,0.2874406001680025,25,25
2023-04-17,train,ensemble_tree,0.2564165478981213,25,25
2023-04-24,train,ensemble_tree,0.1826892068608129,25,25
2023-05-01,train,ensemble_tree,0.19015070597539677,24,24
2023-05-08,train,ensemble_tree,0.25437432086611284,24,24
2023-05-15,train,ensemble_tree,0.22261838657370403,25,25
2023-05-22,train,ensemble_tree,0.26842354450764316,25,25
2023-05-29,train,ensemble_tree,0.35120309963278806,25,25
2023-06-05,train,ensemble_tree,0.22477021062151686,25,25
2023-06-12,train,ensemble_tree,0.39079030852400715,24,24
2023-06-19,train,ensemble_tree,0.29370272227210936,24,24
2023-06-26,train,ensemble_tree,0.2596343328237443,22,22
2023-07-03,train,ensemble_tree,0.32278887710239135,25,25
2023-07-10,train,ensemble_tree,0.31756986834477724,25,25
2023-07-17,train,ensemble_tree,0.26264288747780634,25,25
2023-07-24,train,ensemble_tree,0.38230093620621836,25,25
2023-07-31,train,ensemble_tree,0.3187756179905163,24,24
2023-08-07,train,ensemble_tree,0.37653683070530874,24,24
2023-08-14,train,ensemble_tree,0.2673497644981374,23,23
2023-08-21,train,ensemble_tree,0.2175534365211199,25,25
2023-08-28,train,ensemble_tree,0.2390166603252857,25,25
2023-09-04,train,ensemble_tree,0.27927147249982254,24,24
2023-09-11,train,ensemble_tree,0.23609122204791208,23,23
2023-09-18,train,ensemble_tree,0.2941455572281663,25,25
2023-09-25,train,ensemble_tree,0.2830559703143935,24,24
2023-10-02,train,ensemble_tree,0.2573500379050769,25,25
2023-10-09,train,ensemble_tree,0.2533031928602384,25,25
2023-10-16,train,ensemble_tree,0.31917978697639565,24,24
2023-10-23,train,ensemble_tree,0.2207041337969793,24,24
2023-10-30,train,ensemble_tree,0.27469883782262094,25,25
2023-11-06,train,ensemble_tree,0.2279103378304098,23,23
2023-11-13,train,ensemble_tree,0.23441626997195272,25,25
2023-11-20,train,ensemble_tree,0.635620002008181,24,24
2023-11-27,train,ensemble_tree,0.307002739972138,25,25
2023-12-04,train,ensemble_tree,1.018756669665281,24,24
2023-12-11,train,ensemble_tree,0.6272124226283865,23,23
2023-12-18,train,ensemble_tree,0.260211032698135,22,22
2023-12-25,train,ensemble_tree,0.5934630335626837,15,15
2024-01-01,train,ensemble_tree,0.3446723700749283,21,21
2024-01-08,train,ensemble_tree,0.3739378934985666,23,23
2024-01-15,train,ensemble_tree,0.33119236499320476,24,24
2024-01-22,train,ensemble_tree,0.3422361257494659,24,24
2024-01-29,train,ensemble_tree,0.8721987101008117,25,25
2024-02-05,train,ensemble_tree,0.23500547378755493,25,25
2024-02-12,train,ensemble_tree,0.2531953614285164,23,23
2024-02-19,train,ensemble_tree,0.2352572543354371,25,25
2024-02-26,train,ensemble_tree,0.22060371506030838,22,22
2024-03-04,train,ensemble_tree,0.2820234145235469,25,25
2024-03-11,train,ensemble_tree,0.32634819382771907,24,24
2024-03-18,train,ensemble_tree,0.2853071815526419,25,25
2024-03-25,train,ensemble_tree,0.22948061005276127,25,25
2024-04-01,train,ensemble_tree,0.3615654324869779,24,24
2024-04-08,train,ensemble_tree,0.29005024892002634,25,25
2024-04-15,train,ensemble_tree,0.19242597188151714,25,25
2024-04-22,train,ensemble_tree,0.26153473754047546,24,24
2024-04-29,train,ensemble_tree,0.3788152649601615,25,25
2024-05-06,train,ensemble_tree,0.1973936875006348,25,25
2024-05-13,train,ensemble_tree,0.25098436546203934,24,24
2024-05-20,train,ensemble_tree,0.26954842818966523,24,24
2024-05-27,train,ensemble_tree,0.2978018375478792,24,24
2024-06-03,train,ensemble_tree,0.2573235431056064,25,25
2024-06-10,train,ensemble_tree,0.29310643027524025,24,24
2024-06-17,train,ensemble_tree,0.4230074951363357,24,24
2024-06-24,train,ensemble_tree,0.2923787483954262,25,25
2024-07-01,train,ensemble_tree,0.48379128481618155,24,24
2024-07-08,train,ensemble_tree,0.21526610055130035,24,24
2024-07-15,train,ensemble_tree,0.3701168449184827,24,24
2024-07-22,train,ensemble_tree,0.2718565865472545,24,24
2024-07-29,train,ensemble_tree,0.26026209311043486,25,25
2024-08-05,train,ensemble_tree,0.19300713871879033,25,25
2024-08-12,train,ensemble_tree,0.22630864100742823,24,24
2024-08-19,train,ensemble_tree,0.38811750054305577,25,25
2024-08-26,train,ensemble_tree,0.21693805847058997,24,24
2024-09-02,train,ensemble_tree,0.2730420172913404,24,24
2024-09-09,train,ensemble_tree,0.23128090620666253,23,23
2024-09-16,train,ensemble_tree,0.31176162730626983,25,25
2024-09-23,train,ensemble_tree,0.26359027132134105,25,25
2024-09-30,train,ensemble_tree,0.29506214401405306,24,24
2024-10-07,train,ensemble_tree,0.36041190376863275,25,25
2024-10-14,train,ensemble_tree,0.27517188532341214,25,25
2024-10-21,train,ensemble_tree,0.2911105741963501,24,24
2024-10-28,train,ensemble_tree,0.23141845779836842,25,25
2024-11-04,train,ensemble_tree,0.2737050413912662,25,25
2024-11-11,train,ensemble_tree,0.22673947971266095,24,24
2024-11-18,train,ensemble_tree,0.8130048950185736,24,24
2024-11-25,train,ensemble_tree,0.41636960589557914,25,25
2024-12-02,train,ensemble_tree,0.25416550802334087,24,24
2024-12-09,train,ensemble_tree,0.18910581394532655,24,24
2024-12-16,train,ensemble_tree,0.35035545736407375,24,24
2024-12-23,train,ensemble_tree,0.536818032132619,25,25
2025-01-06,train,ensemble_tree,0.4505218215614501,22,22
2025-01-13,train,ensemble_tree,0.3399370485454614,24,24
2025-01-20,train,ensemble_tree,0.26844088925179904,21,21
2025-01-27,train,ensemble_tree,0.3265059632187611,25,25
2025-02-03,train,ensemble_tree,0.22954967876914456,24,24
2025-02-10,train,ensemble_tree,0.23685519621851636,25,25
2025-02-17,train,ensemble_tree,0.24254778190184242,23,23
2025-02-24,train,ensemble_tree,0.21765931872372302,24,24
2025-03-03,train,ensemble_tree,0.2562913973886877,24,24
2025-03-10,train,ensemble_tree,0.178556081116161,25,25
2025-03-17,train,ensemble_tree,0.21652109862085825,24,24
2025-03-24,train,ensemble_tree,0.21579053317674204,24,24
2025-03-31,train,ensemble_tree,0.19939904911779713,24,24
2025-04-07,train,ensemble_tree,0.21690329728392807,24,24
2025-04-14,train,ensemble_tree,0.2687586659987415,24,24
2025-04-21,train,ensemble_tree,0.18921311679706015,23,23
2025-04-28,train,ensemble_tree,0.25205462485167596,24,24
2025-05-05,train,ensemble_tree,0.2333715369864149,23,23
2025-05-12,train,ensemble_tree,0.18576844787416566,24,24
2025-05-19,train,ensemble_tree,0.25488850164837057,24,24
2025-05-26,train,ensemble_tree,0.23740346569405824,25,25
2025-06-02,train,ensemble_tree,0.30166982225166183,25,25
2025-06-09,train,ensemble_tree,0.2719933816567746,24,24
2025-06-16,train,ensemble_tree,0.23604980127393116,24,24
2025-06-23,train,ensemble_tree,0.17195419479661855,24,24
2025-06-30,train,ensemble_tree,0.23242152380826148,23,23
2025-07-07,train,ensemble_tree,0.34245578549749484,25,25
2025-07-14,train,ensemble_tree,0.23774173041881713,23,23
2025-07-21,train,ensemble_tree,0.3305956955808949,23,23
2025-07-28,train,ensemble_tree,0.27186631868191075,23,23
2025-08-04,train,ensemble_tree,0.27940142816435826,25,25
2025-08-11,train,ensemble_tree,0.2498015575841676,25,25
2025-08-18,train,ensemble_tree,0.17828006705006924,25,25
2025-08-25,train,ensemble_tree,0.34097246203532383,25,25
2025-09-01,train,ensemble_tree,0.27172333146550487,24,24
2025-09-08,train,ensemble_tree,0.40388307494494,25,25
2025-09-15,train,ensemble_tree,0.24035089421654418,24,24
2025-09-22,train,ensemble_tree,0.3340428711073012,25,25
2025-09-29,train,ensemble_tree,0.1784557882481745,25,25
2025-10-06,train,ensemble_tree,0.22805826521633507,25,25
2025-10-13,train,ensemble_tree,0.23263530233276844,24,24
2025-10-20,train,ensemble_tree,0.21449635336971615,24,24
2025-10-27,train,ensemble_tree,0.20501304582611277,25,25
2025-11-03,train,ensemble_tree,0.18014473067202613,25,25
2025-11-10,train,ensemble_tree,0.25871256300256534,24,24
2025-11-17,train,ensemble_tree,0.18518341929129636,25,25
2025-11-24,train,ensemble_tree,0.27050936608581505,25,25
2025-12-01,train,ensemble_tree,0.3025663231065591,25,25
2025-12-08,train,ensemble_tree,0.2370955484804963,25,25
2025-12-15,train,ensemble_tree,0.2797051425511094,25,25
2025-12-22,train,ensemble_tree,0.23893370848549814,24,24
2025-12-29,train,ensemble_tree,0.40834379936418236,24,24
2026-01-05,train,ensemble_tree,0.46625818249641765,25,25
2026-01-12,train,ensemble_tree,0.28124334252083805,25,25
2026-01-19,train,ensemble_tree,0.24088327993189965,25,25
2026-01-26,train,ensemble_tree,0.24771381009364318,25,25
2026-02-02,train,ensemble_tree,0.20853216298076474,25,25
2026-02-09,train,ensemble_tree,0.20229074236076752,24,24
2026-02-16,train,ensemble_tree,0.27802563483374987,25,25
2026-02-23,train,ensemble_tree,0.21992670554380014,23,23
2026-03-02,train,ensemble_tree,0.23086856721289112,25,25
2026-03-09,train,ensemble_tree,0.2606537887736082,24,24
2026-03-16,train,ensemble_tree,0.2639537913144933,22,22
2026-03-23,train,ensemble_tree,0.21302909892466754,23,23
2026-03-30,train,ensemble_tree,0.21572952124459555,22,22
2026-04-06,train,ensemble_tree,0.15293068522848072,23,23
2026-04-13,train,ensemble_tree,0.2593438180324467,23,23
2026-04-20,train,ensemble_tree,0.23157530851462002,25,25
2026-04-27,train,ensemble_tree,0.18194175258419487,24,24
2026-05-04,train,ensemble_tree,0.2668136655019581,24,24
2023-03-27,train,gru,0.49285669112578034,8,8
2023-04-03,train,gru,0.3050339780215706,10,10
2023-04-10,train,gru,0.2997974940463081,13,13
2023-04-17,train,gru,0.27201256575574584,13,13
2023-04-24,train,gru,0.19296234688506672,13,13
2023-05-01,train,gru,0.2154834191745319,17,17
2023-05-08,train,gru,0.2673932261532172,16,16
2023-05-15,train,gru,0.2279729942628552,18,18
2023-05-22,train,gru,0.2963909699364488,19,19
2023-05-29,train,gru,0.5410664091285851,20,20
2023-06-05,train,gru,0.28943117723173023,21,21
2023-06-12,train,gru,0.3940783940352402,22,22
2023-06-19,train,gru,0.30488021688705136,22,22
2023-06-26,train,gru,0.3031834560212026,21,21
2023-07-03,train,gru,0.3953767481450894,23,23
2023-07-10,train,gru,0.25724695673825576,23,23
2023-07-17,train,gru,0.30463328740249074,24,24
2023-07-24,train,gru,0.40433807538024014,24,24
2023-07-31,train,gru,0.3160552882259676,23,23
2023-08-07,train,gru,0.3528206984610846,23,23
2023-08-14,train,gru,0.3217897330495444,22,22
2023-08-21,train,gru,0.26147108360947596,24,24
2023-08-28,train,gru,0.2131030412080387,24,24
2023-09-04,train,gru,0.4294443191231593,23,23
2023-09-11,train,gru,0.23366039892198975,22,22
2023-09-18,train,gru,0.29785985896541245,24,24
2023-09-25,train,gru,0.2992458927636006,23,23
2023-10-02,train,gru,0.296254053767327,24,24
2023-10-09,train,gru,0.35263021021992674,24,24
2023-10-16,train,gru,0.3496245307072719,23,23
2023-10-23,train,gru,0.2708503181513931,24,24
2023-10-30,train,gru,0.32202228605747224,25,25
2023-11-06,train,gru,0.2662501074720799,23,23
2023-11-13,train,gru,0.2986175377454076,25,25
2023-11-20,train,gru,0.8279692407120907,24,24
2023-11-27,train,gru,0.35529092549213337,25,25
2023-12-04,train,gru,1.284437142778188,24,24
2023-12-11,train,gru,1.2203028981128465,23,23
2023-12-18,train,gru,0.3113229235682588,22,22
2023-12-25,train,gru,0.6992685888317369,15,15
2024-01-01,train,gru,0.47111099727806593,21,21
2024-01-08,train,gru,0.492349872886209,23,23
2024-01-15,train,gru,0.36277039688346635,24,24
2024-01-22,train,gru,0.3715774351620071,24,24
2024-01-29,train,gru,0.9641616604902914,25,25
2024-02-05,train,gru,0.3213928358256817,25,25
2024-02-12,train,gru,0.28229955949398294,23,23
2024-02-19,train,gru,0.2791056273984057,25,25
2024-02-26,train,gru,0.25241773346946994,22,22
2024-03-04,train,gru,0.2983996893784829,25,25
2024-03-11,train,gru,0.4364540128791261,24,24
2024-03-18,train,gru,0.2900374908718679,25,25
2024-03-25,train,gru,0.266967984555023,25,25
2024-04-01,train,gru,0.4521017697794984,24,24
2024-04-08,train,gru,0.34047548813479284,25,25
2024-04-15,train,gru,0.21467212373656885,25,25
2024-04-22,train,gru,0.31331428409820156,24,24
2024-04-29,train,gru,0.38939284764230253,25,25
2024-05-06,train,gru,0.2389690885267087,25,25
2024-05-13,train,gru,0.2984053280115837,24,24
2024-05-20,train,gru,0.31458866513068123,24,24
2024-05-27,train,gru,0.398751776144352,24,24
2024-06-03,train,gru,0.31880846588739326,25,25
2024-06-10,train,gru,0.3422821366804696,24,24
2024-06-17,train,gru,0.6048826287899699,24,24
2024-06-24,train,gru,0.29055910327604834,25,25
2024-07-01,train,gru,0.44707556047831615,24,24
2024-07-08,train,gru,0.2653022059904677,24,24
2024-07-15,train,gru,0.4577948949410624,24,24
2024-07-22,train,gru,0.2806692506197751,24,24
2024-07-29,train,gru,0.28405064535992486,25,25
2024-08-05,train,gru,0.23706086476998667,25,25
2024-08-12,train,gru,0.27098095633222585,24,24
2024-08-19,train,gru,0.42883370108902447,25,25
2024-08-26,train,gru,0.2779752280053106,24,24
2024-09-02,train,gru,0.4063532550020941,24,24
2024-09-09,train,gru,0.29237470824433404,23,23
2024-09-16,train,gru,0.3557225522505385,25,25
2024-09-23,train,gru,0.33575584191296776,25,25
2024-09-30,train,gru,0.4266450361659129,24,24
